age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y,cd_account,securities,TransactionFrequency,Recency,AverageTransactionAmount,month,day
52,entrepreneur,married,tertiary,no,618,1,1,unknown,166,2,-1,0,unknown,no,0,0,1,73,503,may,14
40,blue-collar,married,secondary,no,1313,0,0,unknown,87,1,-1,0,unknown,no,0,0,1,79,11,may,14
60,retired,married,secondary,no,3932,1,0,unknown,407,2,-1,0,unknown,no,0,0,1,25,356.8,may,14
28,management,single,tertiary,no,334,1,0,unknown,438,4,-1,0,unknown,no,0,0,1,81,225,may,14
44,self-employed,divorced,secondary,no,80,1,1,unknown,387,2,-1,0,unknown,no,1,1,2,45,620.315,may,14
44,technician,single,secondary,no,-27,1,1,unknown,100,3,-1,0,unknown,no,1,0,1,74,408,may,14
32,blue-collar,single,secondary,no,2285,1,0,unknown,413,2,-1,0,unknown,no,0,0,2,41,1562.5,may,14
53,management,married,tertiary,no,193,0,0,unknown,521,2,-1,0,unknown,no,0,0,2,66,150,may,14
41,services,divorced,secondary,yes,-198,0,1,unknown,133,1,-1,0,unknown,no,0,0,1,70,100,may,14
57,retired,married,tertiary,no,1180,1,1,unknown,191,2,-1,0,unknown,no,0,0,1,47,100,may,14
42,blue-collar,married,primary,no,505,1,0,unknown,521,2,-1,0,unknown,no,0,0,2,33,5743.5,may,14
31,management,married,secondary,no,6943,1,0,unknown,109,1,-1,0,unknown,no,0,0,1,77,400,may,14
46,blue-collar,married,secondary,no,243,1,1,unknown,345,2,-1,0,unknown,no,0,0,1,44,100,may,14
46,technician,divorced,secondary,no,3455,1,0,unknown,566,2,-1,0,unknown,no,0,0,1,79,30,may,14
55,self-employed,single,secondary,no,2607,1,0,unknown,38,1,-1,0,unknown,no,0,0,3,62,422.6666667,may,14
52,blue-collar,single,primary,no,2024,1,0,unknown,314,1,-1,0,unknown,no,0,0,1,80,400,may,14
50,management,married,secondary,no,0,1,0,unknown,214,1,-1,0,unknown,no,0,0,1,47,299,may,14
57,retired,married,secondary,no,-222,0,0,unknown,248,2,-1,0,unknown,no,0,0,2,43,932.5,may,14
28,blue-collar,married,secondary,no,1238,1,0,unknown,246,1,-1,0,unknown,no,0,0,2,45,349,may,14
46,blue-collar,married,secondary,no,33,1,0,unknown,136,8,-1,0,unknown,no,0,0,1,77,1675,may,14
40,admin.,divorced,secondary,no,1000,1,0,unknown,98,1,-1,0,unknown,no,0,0,2,26,120.5,may,14
56,blue-collar,married,secondary,no,881,1,0,unknown,225,2,-1,0,unknown,no,0,0,1,46,125,may,14
48,services,divorced,secondary,no,403,1,0,unknown,364,1,-1,0,unknown,no,0,0,1,25,233,may,14
36,management,single,tertiary,no,-38,1,0,unknown,784,1,-1,0,unknown,no,0,1,1,64,60.51,may,14
37,technician,married,tertiary,yes,0,1,0,unknown,93,14,-1,0,unknown,no,0,0,1,41,30,may,14
41,entrepreneur,married,tertiary,no,221,1,0,unknown,57,2,-1,0,unknown,no,0,0,1,73,482,may,14
43,blue-collar,married,secondary,no,1109,1,0,unknown,160,2,-1,0,unknown,no,0,0,1,57,60,may,14
40,entrepreneur,married,secondary,no,1416,1,0,unknown,210,2,-1,0,unknown,no,0,0,1,37,100,may,14
40,entrepreneur,married,secondary,no,264,1,0,unknown,222,2,-1,0,unknown,no,0,0,2,48,700.5,may,14
45,blue-collar,married,secondary,no,141,1,1,unknown,21,10,-1,0,unknown,no,0,0,1,25,191.89,may,14
44,blue-collar,married,secondary,no,1944,1,0,unknown,222,5,-1,0,unknown,no,0,0,1,41,77,may,14
53,entrepreneur,married,primary,no,694,1,0,unknown,157,1,-1,0,unknown,no,1,0,3,38,2659.333333,may,14
31,management,married,tertiary,no,303,1,0,unknown,143,1,-1,0,unknown,no,0,0,1,68,212.86,may,14
50,blue-collar,married,secondary,no,2087,1,0,unknown,371,1,-1,0,unknown,no,0,0,1,60,395,may,14
53,management,married,tertiary,no,369,1,1,unknown,161,2,-1,0,unknown,no,0,0,1,42,246,may,14
56,blue-collar,divorced,secondary,no,166,1,0,unknown,350,2,-1,0,unknown,no,0,0,1,49,7750,may,14
45,technician,married,primary,no,718,1,0,unknown,135,1,-1,0,unknown,no,1,0,1,56,2633.41,may,14
47,self-employed,married,tertiary,no,4543,1,0,unknown,162,1,-1,0,unknown,no,0,0,1,0,1257,may,14
33,admin.,single,secondary,no,1613,1,0,unknown,565,1,-1,0,unknown,no,0,0,1,42,185,may,14
57,technician,married,tertiary,no,-1,0,0,unknown,850,2,-1,0,unknown,yes,0,0,2,61,1350.5,may,14
45,entrepreneur,single,tertiary,no,1410,1,0,unknown,44,8,-1,0,unknown,no,0,0,1,37,500,may,14
34,blue-collar,married,secondary,no,577,0,0,unknown,337,1,-1,0,unknown,no,0,0,1,75,380,may,14
49,entrepreneur,married,primary,no,-63,1,0,unknown,416,2,-1,0,unknown,no,0,0,1,75,9130,may,14
49,services,married,secondary,no,892,0,0,unknown,102,2,-1,0,unknown,no,1,0,1,79,90,may,14
37,admin.,divorced,secondary,no,-113,1,0,unknown,5,2,-1,0,unknown,no,0,0,1,61,50,may,14
57,technician,married,secondary,no,3240,1,0,unknown,129,2,-1,0,unknown,no,0,0,1,74,700,may,14
40,blue-collar,married,primary,no,3658,1,0,unknown,977,1,-1,0,unknown,no,0,0,1,45,36,may,14
57,retired,married,secondary,no,3545,1,0,unknown,138,2,-1,0,unknown,no,0,0,2,41,320,may,14
45,unemployed,married,primary,no,1292,1,0,unknown,70,2,-1,0,unknown,no,0,0,1,38,8000,may,14
61,retired,married,secondary,no,4248,1,0,unknown,71,1,-1,0,unknown,no,0,0,1,61,2508,may,14
54,management,divorced,secondary,no,155,1,0,unknown,75,1,-1,0,unknown,no,0,0,1,70,8,may,14
46,blue-collar,married,primary,no,501,1,0,unknown,230,2,-1,0,unknown,no,0,0,5,45,365.2,may,14
51,admin.,married,primary,no,658,1,0,unknown,369,1,-1,0,unknown,no,1,0,1,54,422,may,14
42,blue-collar,married,secondary,no,3743,1,0,unknown,136,1,-1,0,unknown,no,0,0,3,56,803.6666667,may,14
42,blue-collar,married,primary,no,329,1,0,unknown,22,4,-1,0,unknown,no,0,0,2,45,549.5,may,14
60,management,married,primary,no,703,1,0,unknown,378,1,-1,0,unknown,no,1,0,2,61,505,may,14
41,blue-collar,married,primary,no,7735,1,0,unknown,240,1,-1,0,unknown,no,0,0,1,28,100,may,14
41,services,married,primary,no,455,1,0,unknown,80,1,-1,0,unknown,no,0,0,2,43,1040.325,may,14
55,blue-collar,married,secondary,no,831,1,0,unknown,144,1,-1,0,unknown,no,1,0,1,74,19,may,14
46,services,married,secondary,no,1757,1,0,unknown,380,4,-1,0,unknown,no,0,0,1,46,400,may,14
54,blue-collar,married,secondary,no,1480,1,0,unknown,108,1,-1,0,unknown,no,0,0,1,74,490,may,14
51,blue-collar,married,secondary,no,7180,1,0,unknown,927,1,-1,0,unknown,yes,0,0,1,55,480,may,14
47,services,divorced,secondary,no,4906,1,0,unknown,389,1,-1,0,unknown,no,0,0,1,61,350,may,14
35,management,single,tertiary,no,592,0,1,unknown,192,1,-1,0,unknown,no,0,0,1,41,100,may,14
30,blue-collar,married,secondary,no,128,1,0,unknown,273,1,-1,0,unknown,no,0,0,1,76,249,may,14
32,management,single,secondary,no,160,1,0,unknown,48,1,-1,0,unknown,no,0,0,2,55,67,may,14
35,blue-collar,married,primary,no,441,1,0,unknown,8,1,-1,0,unknown,no,0,0,1,71,50,may,14
48,blue-collar,single,secondary,no,8982,1,0,unknown,628,1,-1,0,unknown,no,0,0,1,39,50,may,14
36,services,married,secondary,no,338,0,0,unknown,90,1,-1,0,unknown,no,0,0,1,47,50,may,14
53,services,married,secondary,no,10749,1,0,unknown,221,1,-1,0,unknown,no,0,0,1,63,300,may,14
48,technician,married,secondary,no,638,1,0,unknown,217,1,-1,0,unknown,no,1,0,1,62,500,may,14
42,services,married,secondary,no,737,1,0,unknown,762,2,-1,0,unknown,no,0,0,1,67,986.2,may,14
38,services,single,secondary,no,7695,1,0,unknown,193,2,-1,0,unknown,no,0,0,1,49,482,may,14
32,admin.,single,secondary,no,91,1,0,unknown,302,2,-1,0,unknown,no,0,0,1,77,27,may,14
51,unemployed,married,secondary,no,760,1,0,unknown,411,1,-1,0,unknown,no,0,0,2,57,792.5,may,14
34,blue-collar,married,secondary,no,683,1,0,unknown,245,2,-1,0,unknown,no,0,0,2,40,186.5,may,14
43,blue-collar,married,secondary,no,1311,1,0,unknown,746,1,-1,0,unknown,no,0,0,2,57,35,may,14
50,blue-collar,married,secondary,no,606,1,0,unknown,673,2,-1,0,unknown,no,0,0,1,47,499,may,14
44,blue-collar,married,primary,no,0,1,0,unknown,220,7,-1,0,unknown,no,0,0,2,47,96.5,may,14
25,services,single,secondary,no,192,1,0,unknown,232,1,-1,0,unknown,no,0,0,1,45,100,may,14
60,blue-collar,married,secondary,no,751,1,0,unknown,115,3,-1,0,unknown,no,0,0,1,69,940,may,14
44,admin.,married,secondary,no,447,1,1,unknown,106,5,-1,0,unknown,no,0,0,1,77,60,may,14
26,student,single,secondary,no,3096,1,0,unknown,107,1,-1,0,unknown,no,0,0,1,47,580,may,14
36,admin.,married,secondary,no,998,1,0,unknown,1044,2,-1,0,unknown,no,0,0,1,40,10,may,14
29,entrepreneur,single,tertiary,no,303,1,0,unknown,180,4,-1,0,unknown,no,0,0,1,81,269.8,may,14
29,management,single,tertiary,no,1952,1,0,unknown,354,1,-1,0,unknown,no,0,0,1,40,101.15,may,14
42,blue-collar,married,secondary,no,171,1,0,unknown,55,1,-1,0,unknown,no,0,0,2,29,80.225,may,14
32,blue-collar,single,secondary,no,116,0,0,unknown,392,1,-1,0,unknown,no,0,0,1,69,100,may,14
37,admin.,married,secondary,no,766,1,0,unknown,123,1,-1,0,unknown,no,0,0,1,41,852,may,14
50,admin.,divorced,secondary,yes,-500,1,0,unknown,148,3,-1,0,unknown,no,0,0,2,60,6530,may,14
44,blue-collar,married,secondary,no,2017,1,0,unknown,74,3,-1,0,unknown,no,0,0,1,50,9,may,14
43,technician,married,secondary,no,672,1,0,unknown,267,8,-1,0,unknown,no,1,0,1,39,50,may,14
41,services,married,primary,no,450,1,0,unknown,374,2,-1,0,unknown,no,0,0,1,60,419,may,14
45,admin.,married,secondary,no,-31,1,0,unknown,295,2,-1,0,unknown,no,0,0,2,48,351,may,14
41,admin.,married,tertiary,no,5426,1,0,unknown,149,2,-1,0,unknown,no,0,0,1,81,52,may,14
57,technician,married,secondary,no,629,1,0,unknown,226,2,-1,0,unknown,no,0,0,2,64,1864,may,14
34,self-employed,single,tertiary,no,2800,1,0,unknown,668,1,-1,0,unknown,no,0,0,2,44,382.5,may,14
47,services,married,secondary,no,1549,1,0,unknown,95,6,-1,0,unknown,no,0,0,1,74,756,may,14
49,technician,married,secondary,no,6050,1,0,unknown,229,2,-1,0,unknown,no,0,0,2,47,1010,may,14
58,blue-collar,married,primary,no,1406,1,0,unknown,252,3,-1,0,unknown,no,0,0,1,52,4000,may,14
51,unemployed,married,secondary,no,425,1,0,unknown,286,14,-1,0,unknown,no,1,0,1,56,863,may,14
30,management,married,tertiary,no,-328,1,0,unknown,242,5,-1,0,unknown,no,0,0,1,78,1,may,14
47,services,divorced,secondary,no,430,1,1,unknown,335,1,-1,0,unknown,no,0,0,2,40,461,may,14
29,technician,single,secondary,no,6911,0,0,unknown,323,5,-1,0,unknown,no,0,0,1,43,1071.78,may,14
51,blue-collar,married,primary,no,111,1,0,unknown,140,1,-1,0,unknown,no,0,0,2,24,200,may,14
49,housemaid,single,primary,no,1158,1,0,unknown,159,3,-1,0,unknown,no,0,0,1,46,346,may,14
43,services,married,secondary,no,823,1,0,unknown,293,3,-1,0,unknown,no,1,0,1,54,459,may,14
41,blue-collar,married,primary,no,410,1,0,unknown,85,4,-1,0,unknown,no,0,0,1,57,125,may,14
29,admin.,single,secondary,no,1028,1,0,unknown,343,1,-1,0,unknown,no,0,0,1,56,354,may,14
42,blue-collar,married,primary,no,1288,1,0,unknown,295,1,-1,0,unknown,no,0,0,1,47,20,may,14
34,blue-collar,single,secondary,yes,-115,1,0,unknown,360,1,-1,0,unknown,no,0,0,1,75,1029.78,may,14
44,management,married,tertiary,no,474,1,1,unknown,183,4,-1,0,unknown,no,0,0,2,48,102.5,may,14
44,services,divorced,secondary,no,2416,1,0,unknown,304,3,-1,0,unknown,no,0,0,1,43,297,may,14
30,management,married,tertiary,no,233,1,0,unknown,382,10,-1,0,unknown,no,0,0,4,37,509,may,14
26,blue-collar,single,secondary,no,277,0,0,unknown,514,2,-1,0,unknown,no,0,0,1,33,1239,may,14
28,technician,single,secondary,no,280,1,0,unknown,142,3,-1,0,unknown,no,0,0,1,44,30,may,14
42,technician,married,tertiary,no,2106,1,1,unknown,162,2,-1,0,unknown,no,0,0,1,48,220,may,14
40,housemaid,divorced,primary,no,2610,1,0,unknown,301,3,-1,0,unknown,no,0,0,1,80,249,may,14
49,retired,married,secondary,no,329,1,0,unknown,264,2,-1,0,unknown,no,0,0,1,56,182.2,may,14
42,admin.,divorced,secondary,no,1811,1,0,unknown,150,1,-1,0,unknown,no,0,0,2,52,832.01,may,14
29,admin.,married,secondary,no,387,1,1,unknown,49,1,-1,0,unknown,no,0,0,1,39,228,may,14
47,blue-collar,married,primary,no,6439,1,0,unknown,326,3,-1,0,unknown,no,0,0,1,79,30,may,14
45,services,divorced,secondary,no,864,1,0,unknown,183,2,-1,0,unknown,no,0,0,1,41,699,may,14
29,admin.,single,secondary,no,900,1,0,unknown,339,1,-1,0,unknown,no,0,0,1,75,200,may,14
41,technician,married,tertiary,no,744,1,0,unknown,125,1,-1,0,unknown,no,0,0,2,37,195.5,may,14
48,admin.,married,secondary,no,6532,1,0,unknown,312,5,-1,0,unknown,no,0,0,1,54,409.5,may,14
41,blue-collar,married,primary,no,348,1,0,unknown,423,2,-1,0,unknown,no,0,0,1,36,1365,may,14
60,retired,married,secondary,no,2077,1,0,unknown,163,1,-1,0,unknown,no,0,0,3,39,2066.666667,may,14
44,management,married,tertiary,no,1945,0,0,unknown,191,1,-1,0,unknown,no,0,0,1,58,180,may,14
49,self-employed,single,tertiary,no,21,1,0,unknown,248,1,-1,0,unknown,no,0,0,1,65,100,may,14
47,management,divorced,tertiary,no,4556,1,0,unknown,146,1,-1,0,unknown,no,0,0,1,29,340,may,14
48,technician,married,secondary,no,1764,1,0,unknown,125,2,-1,0,unknown,no,0,0,1,54,1899,may,14
44,admin.,married,primary,no,248,1,0,unknown,234,1,-1,0,unknown,no,1,0,2,50,760.5,may,14
28,blue-collar,married,primary,no,0,0,0,unknown,17,24,-1,0,unknown,no,0,0,2,40,65.5,may,14
31,services,married,secondary,no,37,1,0,unknown,546,1,-1,0,unknown,no,0,0,1,49,200,may,14
29,blue-collar,married,primary,no,236,1,0,unknown,554,1,-1,0,unknown,no,0,0,2,43,519.46,may,14
28,student,single,secondary,no,246,1,0,unknown,162,4,-1,0,unknown,no,0,0,2,40,477.5,may,14
43,services,divorced,secondary,no,206,1,0,unknown,436,1,-1,0,unknown,no,0,0,1,64,53,may,14
32,services,married,secondary,no,162,1,0,unknown,297,2,-1,0,unknown,no,0,0,2,29,99.5,may,14
44,technician,divorced,secondary,no,976,1,0,unknown,302,2,-1,0,unknown,no,0,0,1,68,50,may,14
42,technician,married,secondary,no,645,1,1,unknown,349,5,-1,0,unknown,no,0,0,1,36,48,may,14
45,blue-collar,married,primary,no,1794,1,0,unknown,174,2,-1,0,unknown,no,0,0,1,44,400,may,14
31,admin.,single,secondary,no,358,1,0,unknown,180,1,-1,0,unknown,no,0,0,1,57,118,may,14
48,technician,single,secondary,no,9131,1,0,unknown,902,5,-1,0,unknown,no,0,0,1,71,868.51,may,14
45,blue-collar,married,primary,no,532,1,0,unknown,137,2,-1,0,unknown,no,0,0,1,39,29,may,14
27,blue-collar,single,secondary,no,1150,1,0,unknown,282,1,-1,0,unknown,no,0,0,1,46,680,may,14
55,blue-collar,married,primary,no,680,1,0,unknown,321,1,-1,0,unknown,no,1,0,1,77,1033.74,may,14
45,entrepreneur,married,secondary,no,245,1,0,unknown,126,3,-1,0,unknown,no,0,0,2,65,2199,may,14
50,unemployed,married,secondary,no,-13,1,0,unknown,554,1,-1,0,unknown,no,0,0,1,74,508,may,14
44,unemployed,married,secondary,no,728,1,0,unknown,21,11,-1,0,unknown,no,0,0,1,80,10,may,14
45,admin.,married,secondary,no,137,1,0,unknown,427,1,-1,0,unknown,no,0,0,2,28,513.5,may,14
51,housemaid,married,primary,no,289,0,0,unknown,97,5,-1,0,unknown,no,1,0,1,49,60,may,14
30,blue-collar,single,secondary,no,609,1,0,unknown,402,1,-1,0,unknown,no,0,0,1,67,185,may,14
43,blue-collar,married,secondary,no,15740,1,0,unknown,252,2,-1,0,unknown,no,0,0,2,36,513,may,14
41,blue-collar,married,primary,no,574,1,0,unknown,449,2,-1,0,unknown,no,1,0,2,46,1250.5,may,14
30,blue-collar,married,primary,no,1480,1,0,unknown,360,2,-1,0,unknown,no,0,0,1,43,742.4,may,14
41,blue-collar,married,secondary,no,343,1,0,unknown,89,7,-1,0,unknown,no,0,0,1,76,624,may,14
29,blue-collar,married,secondary,no,424,1,1,unknown,241,2,-1,0,unknown,no,0,0,1,79,50,may,14
31,admin.,married,secondary,no,413,1,0,unknown,574,2,-1,0,unknown,no,0,0,1,41,4990,may,14
40,technician,single,secondary,no,277,1,0,unknown,274,2,-1,0,unknown,no,0,0,2,43,610,may,14
41,blue-collar,married,secondary,no,2157,1,0,unknown,154,2,-1,0,unknown,no,0,0,2,39,246.5,may,14
43,admin.,divorced,secondary,no,738,1,0,unknown,71,4,-1,0,unknown,no,0,0,1,72,900,may,14
43,blue-collar,married,primary,no,-101,1,0,unknown,122,4,-1,0,unknown,no,0,0,1,80,2100,may,14
50,entrepreneur,married,tertiary,no,-52,1,0,unknown,166,4,-1,0,unknown,no,0,0,1,29,1199,may,14
40,unemployed,divorced,secondary,no,262,1,0,unknown,163,5,-1,0,unknown,no,0,0,2,40,155,may,14
23,blue-collar,single,secondary,no,-95,1,0,unknown,167,3,-1,0,unknown,no,0,0,2,60,173,may,14
37,admin.,married,secondary,no,66,1,0,unknown,91,7,-1,0,unknown,no,0,0,1,78,50,may,14
47,blue-collar,married,secondary,no,3630,1,0,unknown,133,4,-1,0,unknown,no,0,0,1,47,5,may,14
29,blue-collar,married,secondary,no,294,1,0,unknown,594,2,-1,0,unknown,no,0,0,2,42,474,may,14
46,technician,married,secondary,no,1465,1,0,unknown,86,2,-1,0,unknown,no,0,0,1,36,539.35,may,14
31,admin.,married,secondary,no,0,1,0,unknown,40,2,-1,0,unknown,no,0,0,1,62,5601,may,14
57,technician,single,secondary,no,5961,1,0,unknown,166,3,-1,0,unknown,no,0,0,1,51,100,may,14
54,blue-collar,married,secondary,no,1487,1,0,unknown,302,16,-1,0,unknown,no,0,0,1,47,938,may,14
44,blue-collar,married,primary,no,-295,1,0,unknown,303,4,-1,0,unknown,no,0,0,1,54,250,may,14
36,blue-collar,married,secondary,no,0,0,0,unknown,636,6,-1,0,unknown,no,0,1,1,47,18,may,14
54,blue-collar,married,secondary,no,219,1,0,unknown,341,5,-1,0,unknown,no,0,0,1,67,2852,may,14
38,technician,married,secondary,no,1442,1,1,unknown,483,3,-1,0,unknown,no,0,0,1,79,202,may,14
38,blue-collar,married,secondary,no,360,1,0,unknown,220,2,-1,0,unknown,no,0,0,1,59,2550,may,14
40,blue-collar,married,secondary,no,339,1,0,unknown,234,2,-1,0,unknown,no,0,0,1,58,20,may,14
46,technician,married,secondary,no,1427,1,0,unknown,32,3,-1,0,unknown,no,0,0,1,49,3016,may,14
41,admin.,single,secondary,no,30,1,0,unknown,211,3,-1,0,unknown,no,0,0,1,76,249,may,14
33,management,married,tertiary,no,483,1,0,unknown,738,2,-1,0,unknown,no,0,0,2,66,196,may,14
36,admin.,married,secondary,no,402,1,0,unknown,482,2,-1,0,unknown,no,0,0,1,61,247,may,14
59,retired,married,secondary,no,5678,1,0,unknown,238,2,-1,0,unknown,no,0,0,1,76,11773.75,may,14
49,blue-collar,married,primary,no,0,0,0,unknown,370,2,-1,0,unknown,no,0,1,1,26,17,may,14
49,blue-collar,married,secondary,no,2631,1,0,unknown,76,2,-1,0,unknown,no,0,0,2,41,516.5,may,14
44,blue-collar,married,primary,no,112,1,0,unknown,225,2,-1,0,unknown,no,0,0,1,51,999,may,14
38,admin.,married,secondary,no,664,1,0,unknown,256,2,-1,0,unknown,no,1,0,1,41,10450,may,14
44,technician,married,secondary,no,2626,1,0,unknown,567,3,-1,0,unknown,no,0,0,1,69,45,may,14
43,technician,single,secondary,no,28,1,0,unknown,2241,4,-1,0,unknown,no,0,0,1,60,100,may,14
42,blue-collar,married,primary,no,321,1,0,unknown,147,3,-1,0,unknown,no,0,0,2,72,999.255,may,14
41,admin.,married,secondary,no,1794,1,0,unknown,135,2,-1,0,unknown,no,0,0,1,51,63,may,14
52,services,married,secondary,no,989,1,0,unknown,260,2,-1,0,unknown,no,1,0,1,67,199,may,14
41,technician,single,tertiary,no,6029,1,0,unknown,254,2,-1,0,unknown,no,0,0,1,45,400,may,14
29,blue-collar,married,secondary,no,416,1,0,unknown,1118,2,-1,0,unknown,no,0,0,1,79,47.89,may,14
34,management,married,tertiary,no,82,0,0,unknown,94,6,-1,0,unknown,no,1,1,1,59,898,may,14
35,technician,married,secondary,no,94,1,1,unknown,208,5,-1,0,unknown,no,1,0,1,72,140,may,14
41,blue-collar,divorced,secondary,no,5291,1,0,unknown,1423,3,-1,0,unknown,yes,0,0,1,65,220,may,14
57,retired,married,primary,no,3401,1,0,unknown,271,2,-1,0,unknown,no,0,0,1,37,1000,may,14
46,self-employed,married,secondary,no,0,1,1,unknown,166,5,-1,0,unknown,no,0,0,1,58,446,may,14
58,admin.,married,secondary,no,-1196,1,1,unknown,256,4,-1,0,unknown,no,0,0,1,46,510,may,14
50,blue-collar,married,secondary,no,810,1,0,unknown,19,14,-1,0,unknown,no,1,0,1,50,1324.7,may,14
57,technician,divorced,secondary,no,3105,1,0,unknown,173,11,-1,0,unknown,no,0,0,2,54,3421.5,may,14
47,technician,married,secondary,no,351,1,0,unknown,367,3,-1,0,unknown,no,0,0,1,49,4551.75,may,14
46,blue-collar,single,secondary,no,2612,1,0,unknown,414,2,-1,0,unknown,no,0,0,1,81,30,may,14
47,blue-collar,divorced,primary,no,556,1,0,unknown,227,4,-1,0,unknown,no,1,0,3,41,96.66666667,may,14
49,blue-collar,divorced,primary,no,380,1,0,unknown,349,2,-1,0,unknown,no,1,0,2,70,1170,may,14
49,blue-collar,married,primary,no,953,1,0,unknown,278,2,-1,0,unknown,no,1,0,1,24,115,may,14
26,blue-collar,single,secondary,no,786,1,1,unknown,103,5,-1,0,unknown,no,0,0,1,26,100,may,14
52,management,married,tertiary,no,601,1,0,unknown,249,2,-1,0,unknown,no,0,0,1,76,25,may,14
47,management,married,secondary,no,651,1,0,unknown,143,3,-1,0,unknown,no,1,0,2,51,849,may,14
43,technician,single,secondary,no,0,1,0,unknown,37,3,-1,0,unknown,no,0,0,1,69,150,may,14
20,student,single,tertiary,no,79,1,0,unknown,168,3,-1,0,unknown,no,0,0,1,68,155,may,14
43,services,married,secondary,no,0,1,0,unknown,260,3,-1,0,unknown,no,0,0,2,47,8400,may,14
53,admin.,married,secondary,no,4464,1,0,unknown,162,3,-1,0,unknown,no,0,0,2,40,196,may,14
40,self-employed,married,primary,no,422,1,0,unknown,187,3,-1,0,unknown,no,0,0,1,64,2000,may,14
52,technician,married,secondary,no,598,0,0,unknown,266,2,-1,0,unknown,no,1,0,1,80,100,may,14
43,technician,divorced,tertiary,no,123,0,0,unknown,279,2,-1,0,unknown,no,0,1,1,61,294,may,14
55,management,married,tertiary,no,0,1,0,unknown,159,2,-1,0,unknown,no,0,0,1,75,5192,may,14
41,entrepreneur,married,secondary,no,718,1,0,unknown,318,2,-1,0,unknown,no,0,0,1,56,1366,may,14
36,blue-collar,married,secondary,no,-406,1,1,unknown,104,3,-1,0,unknown,no,0,0,1,66,599,may,14
57,management,divorced,secondary,no,3625,1,0,unknown,747,3,-1,0,unknown,no,0,0,1,40,1483,may,14
30,admin.,single,secondary,yes,-35,1,0,unknown,1204,4,-1,0,unknown,no,0,0,1,54,50,may,14
41,management,married,tertiary,no,1132,0,0,unknown,95,4,-1,0,unknown,no,0,0,2,60,830,may,15
56,services,married,secondary,no,1121,1,0,unknown,176,2,-1,0,unknown,no,0,0,2,48,323.5,may,15
44,blue-collar,married,primary,no,3407,1,0,unknown,179,2,-1,0,unknown,no,0,0,1,25,500,may,15
